1, 808.000000
2, 783.000000
3, 774.000000
4, 739.000000
5, 695.000000
6, 685.000000
7, 649.000000
8, 638.000000
9, 622.000000
10, 599.000000
11, 587.000000
12, 572.000000
13, 573.000000
14, 559.000000
15, 543.000000
16, 535.000000
17, 519.000000
18, 526.000000
19, 514.000000
20, 496.000000
21, 489.000000
22, 474.000000
23, 486.000000
24, 465.000000
25, 451.000000
26, 448.000000
27, 457.000000
